# flow data source for Coyote Creek,,,,,,,,,,,
#    USGS 11172175 COYOTE C AB HWY 237 A MILPITAS CA,,,,,,,,,,,
# https://waterdata.usgs.gov/nwis/dv?referred_module=sw&site_no=11172175,,,,,,,,,,,
# constituent data from USGS San Francisco Water Quality monitoring station 36,,,,,,,,,,,
"# Cloern, J.E., and Schraga, T.S., 2016, USGS Measurements of Water Quality in San Francisco Bay (CA), 1969-2015 (ver. 3.0 June 2017): U. S. Geological Survey data release, https://doi.org/10.5066/F7TQ5ZPR. https://www.sciencebase.gov/catalog/item/5841f97ee4b04fc80e518d9f Schraga, T.S. & Cloern, J.E. Water Quality Measurements in San Francisco Bay by the U.S.Geological Survey, 1969-2015. Scientific Data 4:170098 doi:10.1038/sdata.2017.98 (2017). https://www.nature.com/articles/sdata201798",,,,,,,,,,,
# https://www.usgs.gov/centers/california-water-science-center/science/sampling-locations-water-quality-san-francisco-bay,,,,,,,,,,,
# https://www.usgs.gov/data/usgs-measurements-water-quality-san-francisco-bay-ca-2016-2021-ver-40-march-2023,,,,,,,,,,,
date,flow m3/s,Oxygen mmol/m3,Salinity PSU,Temperature C,Nitrite mmol/m3,Nitrate mmol/m3,Nitrate_Nitrite mmol/m3,Ammonium mmol/m3,Phosphate mmol/m3,Silicate mmol/m3,Chlorophyll mg/m3
8/17/2019,0.36245504,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/18/2019,0.35962336,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/19/2019,0.35679168,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/20/2019,0.35679168,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/21/2019,0.37944512,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/22/2019,0.39077184,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/23/2019,0.3822768,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/24/2019,0.38794016,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/25/2019,0.39926688,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/26/2019,0.37661344,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/27/2019,0.36245504,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/28/2019,0.35396,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/29/2019,0.35962336,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/30/2019,0.37661344,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/31/2019,0.35679168,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
9/1/2019,0.35396,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/2/2019,0.37661344,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/3/2019,0.35112832,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/4/2019,0.36528672,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/5/2019,0.35962336,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/6/2019,0.36245504,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/7/2019,0.36528672,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/8/2019,0.39077184,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/9/2019,0.38794016,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/10/2019,0.38794016,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/11/2019,0.37944512,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/12/2019,0.3822768,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/13/2019,0.37661344,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/14/2019,0.36245504,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/15/2019,0.36245504,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/16/2019,0.849504,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/17/2019,0.63146464,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/18/2019,0.45590048,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/19/2019,0.43041536,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/20/2019,0.41625696,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/21/2019,0.40209856,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/22/2019,0.43324704,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/23/2019,0.4530688,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/24/2019,0.37378176,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/25/2019,0.36245504,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/26/2019,0.36245504,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/27/2019,0.3822768,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/28/2019,0.37944512,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/29/2019,0.3681184,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
9/30/2019,0.3681184,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.65
10/1/2019,0.35396,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/2/2019,0.30582144,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/3/2019,0.26334624,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/4/2019,0.255417536,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/5/2019,0.239560128,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/6/2019,0.237294784,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/7/2019,0.33696992,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/8/2019,0.35962336,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/9/2019,0.35962336,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/10/2019,0.34263328,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/11/2019,0.33413824,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/12/2019,0.3256432,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/13/2019,0.31997984,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/14/2019,0.33413824,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/15/2019,0.32281152,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/16/2019,0.3398016,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/17/2019,0.36528672,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/18/2019,0.36528672,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/19/2019,0.35679168,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/20/2019,0.36245504,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/21/2019,0.35112832,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/22/2019,0.34263328,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/23/2019,0.35396,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/24/2019,0.35112832,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/25/2019,0.37378176,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/26/2019,0.35396,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/27/2019,0.35112832,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/28/2019,0.36245504,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/29/2019,0.3681184,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/30/2019,0.39077184,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
10/31/2019,0.39077184,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,4.7
11/1/2019,0.40209856,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/2/2019,0.38794016,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/3/2019,0.40209856,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/4/2019,0.39926688,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/5/2019,0.4105936,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/6/2019,0.41908864,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/7/2019,0.43324704,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/8/2019,0.42192032,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/9/2019,0.41342528,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/10/2019,0.39360352,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/11/2019,0.39360352,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/12/2019,0.3822768,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/13/2019,0.3964352,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/14/2019,0.42192032,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/15/2019,0.424752,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/16/2019,0.42758368,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/17/2019,0.41908864,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/18/2019,0.424752,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/19/2019,0.4389104,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/20/2019,0.67677152,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/21/2019,0.46439552,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/22/2019,0.45873216,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/23/2019,0.44457376,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/24/2019,0.4530688,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/25/2019,0.45590048,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/26/2019,0.86932576,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/27/2019,7.4190016,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/28/2019,1.51778048,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/29/2019,0.51253408,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
11/30/2019,0.69659328,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.9
12/1/2019,0.99675136,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/2/2019,5.9182112,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/3/2019,1.98783936,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/4/2019,5.4651424,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/5/2019,2.72407616,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/6/2019,1.0194048,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/7/2019,3.7661344,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/8/2019,6.3995968,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/9/2019,1.06754336,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/10/2019,0.85516736,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/11/2019,1.01657312,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/12/2019,0.81835552,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/13/2019,0.74473184,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/14/2019,0.991088,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/15/2019,1.1043552,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/16/2019,0.71075168,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/17/2019,0.62863296,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/18/2019,1.01657312,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/19/2019,0.81269216,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/20/2019,0.64562304,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/21/2019,0.60314784,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/22/2019,2.40409632,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/23/2019,1.94819584,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/24/2019,0.74756352,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/25/2019,1.02223648,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/26/2019,0.75889024,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/27/2019,0.64279136,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/28/2019,0.61447456,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/29/2019,1.345048,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/30/2019,2.70708608,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/31/2019,0.78437536,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
